occupation_id,task_id,type,mode,environment
e5cfadba-cabc-5890-bf50-b2b948d5390c,1fbc02f2-3048-5a4b-be95-aab6b34883a5,Core,Communication,Public-Facing
e5cfadba-cabc-5890-bf50-b2b948d5390c,52b79721-c62a-54b5-a476-e5cfd9d78c8a,Core,Communication,Public-Facing
e5cfadba-cabc-5890-bf50-b2b948d5390c,d39610e1-06ad-5cbf-937b-f011cae427b6,Core,Communication,Public-Facing
e5cfadba-cabc-5890-bf50-b2b948d5390c,ae46fa5c-b31e-57d6-ab04-0abf99712daa,Core,Physical Tool,Outdoors
e5cfadba-cabc-5890-bf50-b2b948d5390c,260af322-7f4c-540d-b923-2a692482738f,Core,Software/Technology,Public-Facing
d75dd4ab-c568-5f08-bc3d-f9b269a15de1,b22f02c8-8783-5248-ab3c-c727003f6a77,Core,Physical Tool,Public-Facing
d75dd4ab-c568-5f08-bc3d-f9b269a15de1,4e101aa1-508d-5e2f-9067-3a50906edf45,Supplemental,Process/Method,Public-Facing
d75dd4ab-c568-5f08-bc3d-f9b269a15de1,f562cfab-a665-5aa2-a276-31e06c8d7b89,Core,Communication,Public-Facing
d75dd4ab-c568-5f08-bc3d-f9b269a15de1,1e39f045-a58f-5c4e-a6c1-9a3f2896620c,Supplemental,Physical Tool,Outdoors
d75dd4ab-c568-5f08-bc3d-f9b269a15de1,d11889e1-0991-5c98-9f3b-3c47f0189452,Supplemental,Physical Tool,Public-Facing
d75dd4ab-c568-5f08-bc3d-f9b269a15de1,7474362a-21d4-510a-bb77-970efc23b59f,Supplemental,Software/Technology,Public-Facing
d75dd4ab-c568-5f08-bc3d-f9b269a15de1,aa4c82a1-635c-56ed-babe-df3f0de09aad,Core,Communication,Public-Facing
d75dd4ab-c568-5f08-bc3d-f9b269a15de1,b9b460bd-0a1d-5f3f-8afa-c21c18a69072,Core,Software/Technology,Team-Oriented
d75dd4ab-c568-5f08-bc3d-f9b269a15de1,1c04dbd7-038e-570b-a533-6ca8dc3809b6,Core,Physical Tool,Outdoors
d75dd4ab-c568-5f08-bc3d-f9b269a15de1,8da7da3f-7b65-5af3-b15b-7b57236b934f,Supplemental,Communication,Outdoors
d75dd4ab-c568-5f08-bc3d-f9b269a15de1,a0104269-2adc-5384-a832-681f51822e7b,Core,Communication,Public-Facing
d75dd4ab-c568-5f08-bc3d-f9b269a15de1,b63d60a4-fd6f-52ec-9e26-c6301eee6a34,Supplemental,Physical Tool,Public-Facing
6a1f7915-ff30-5023-94b9-2006dccfe68e,df70e497-d397-5ead-8c8b-5a42bb3b7122,Core,Physical Tool,Outdoors
6a1f7915-ff30-5023-94b9-2006dccfe68e,dd1d3e02-cb3a-57c9-b60f-22e132a6418e,Core,Software/Technology,Indoors (Office/Lab)
6a1f7915-ff30-5023-94b9-2006dccfe68e,3c523dbb-3513-586d-a5c7-4357406eb503,Core,Physical Tool,Outdoors
6a1f7915-ff30-5023-94b9-2006dccfe68e,71f1ced6-1bce-549a-a46f-db0c3d3104a8,Core,Physical Tool,Outdoors
6a1f7915-ff30-5023-94b9-2006dccfe68e,f8c66ecf-62b6-58f2-b2b8-a09b523ddc8b,Supplemental,Process/Method,Outdoors
6a1f7915-ff30-5023-94b9-2006dccfe68e,16f34e96-acf5-5277-9120-c6a233bcc49d,Supplemental,Physical Tool,Outdoors
6a1f7915-ff30-5023-94b9-2006dccfe68e,098f3ef3-ccef-5f5a-bc15-d313a92e2e16,Supplemental,Communication,Outdoors
6a1f7915-ff30-5023-94b9-2006dccfe68e,5468e1fc-2e04-53a9-82e9-05d78ca26594,Core,Physical Tool,Outdoors
6a1f7915-ff30-5023-94b9-2006dccfe68e,860d78ac-a00f-512d-97d7-dd3881e16e3a,Supplemental,Communication,Public-Facing
6a1f7915-ff30-5023-94b9-2006dccfe68e,0fe46dc5-b8fb-5dc1-bb7b-49b7ad516e8c,Core,Physical Action,Outdoors
6a1f7915-ff30-5023-94b9-2006dccfe68e,6e0cfcfc-1c39-5624-b051-fc24218d9a47,Supplemental,Physical Tool,Outdoors
6a1f7915-ff30-5023-94b9-2006dccfe68e,6e94f48c-62af-5515-970a-f3a0418e81fc,Supplemental,Physical Tool,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,43a78901-a292-5590-b594-678de5691a13,Supplemental,Physical Tool,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,19305508-92b2-5ccb-967d-e06309dade24,Supplemental,Physical Tool,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,58c1cbcd-7639-5d35-87c8-a9cf65d6d428,Core,Physical Tool,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,0a64ba9f-7469-5999-b78f-4fd7db982813,Supplemental,Physical Tool,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,82aeac9c-c1e8-5c6f-bdfa-95f20d2cafc8,Supplemental,Communication,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,99021d66-10a5-502d-8808-2b8f03e74065,Supplemental,Physical Action,Indoors (Office/Lab)
308787f9-973a-5723-b12d-3d558fe9c277,3aeea64e-8bf8-576d-8cbf-9f6d8fe3e3d3,Core,Physical Tool,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,bd189e86-5561-55b8-b333-57b07b9d29f6,Supplemental,Physical Tool,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,c127b135-9f61-55bb-abfe-fd6217b9bff9,Supplemental,Physical Tool,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,022b137f-55d3-558f-8cc1-64566316b69c,Supplemental,Communication,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,418b7088-ef15-53fb-bb44-0c236dc7fc38,Supplemental,Physical Tool,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,bfddef49-e25c-5884-916f-45047117e68e,Supplemental,Process/Method,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,7af08c55-d1a1-5f8e-8527-1785541dfd04,Supplemental,Communication,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,6a271ae0-43dd-563a-b734-a94f1d7b8878,Supplemental,Communication,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,89374bda-d6c1-583f-ad41-849858418557,Supplemental,Physical Tool,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,f0d97bb9-2cac-52bb-ba86-976497b0d706,Supplemental,Communication,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,6be29810-4744-5e80-a24b-b3b91b9cd2b7,Supplemental,Physical Tool,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,d933abc8-96dc-55f5-8b9f-dd22dc9fd449,Core,Physical Tool,Public-Facing
308787f9-973a-5723-b12d-3d558fe9c277,796e0d56-00dc-55b4-8296-d7ef3c6859ed,Supplemental,Process/Method,Indoors (Office/Lab)
fdebb45a-cea7-57d8-9306-8a39cdf9a849,5d359a22-c14c-5faa-961b-8939a2a6a698,Core,Software/Technology,Public-Facing
fdebb45a-cea7-57d8-9306-8a39cdf9a849,5cfddc41-f670-5c90-9593-41497e6646e5,Supplemental,Process/Method,Public-Facing
fdebb45a-cea7-57d8-9306-8a39cdf9a849,2764b220-ce79-55f3-8d19-6d57f240892f,Core,Physical Action,Public-Facing
fdebb45a-cea7-57d8-9306-8a39cdf9a849,2544fa5c-cd00-542c-903c-53bee200a2fd,Supplemental,Physical Action,Public-Facing
fdebb45a-cea7-57d8-9306-8a39cdf9a849,392a2b8d-fca0-50ba-b56f-aad23b23141e,Core,Physical Tool,Outdoors
fdebb45a-cea7-57d8-9306-8a39cdf9a849,c8606d10-4786-530c-a3d8-743a65171782,Core,Physical Action,Public-Facing
fdebb45a-cea7-57d8-9306-8a39cdf9a849,3fce64ab-6626-5bba-8872-6cf3d6358eec,Core,Physical Action,Public-Facing
fdebb45a-cea7-57d8-9306-8a39cdf9a849,98012c0d-fa58-595b-a6d8-f3717e74ab27,Supplemental,Process/Method,Public-Facing
fdebb45a-cea7-57d8-9306-8a39cdf9a849,2672d704-0ae1-53eb-93de-6d189c846336,Supplemental,Process/Method,Public-Facing
fdebb45a-cea7-57d8-9306-8a39cdf9a849,995c3b18-fe40-5bd2-96eb-1c39aa6c6a6a,Supplemental,Process/Method,Public-Facing
fdebb45a-cea7-57d8-9306-8a39cdf9a849,fc5cc03b-d6a7-5c1a-9231-8a7d9bbb37b4,Core,Physical Action,Outdoors
fdebb45a-cea7-57d8-9306-8a39cdf9a849,94d66596-07ad-5934-8a89-b3f7b8b2d13a,Core,Physical Tool,Outdoors
fdebb45a-cea7-57d8-9306-8a39cdf9a849,45d456e4-fddd-564d-b0b5-e2d2f19ba100,Supplemental,Physical Action,Public-Facing
fdebb45a-cea7-57d8-9306-8a39cdf9a849,2d02f6c3-968e-51cf-b154-8cb26265b044,Supplemental,Process/Method,Public-Facing
fdebb45a-cea7-57d8-9306-8a39cdf9a849,b675591f-9aed-56a7-b63d-3250723bfa15,Supplemental,Communication,Public-Facing
fdebb45a-cea7-57d8-9306-8a39cdf9a849,3245b799-d26f-5e85-8d9f-5dc7b5283913,Supplemental,Communication,Public-Facing
fdebb45a-cea7-57d8-9306-8a39cdf9a849,430b75b3-fb83-52d5-ac74-14dffe9f75de,Core,Physical Action,Outdoors
fdebb45a-cea7-57d8-9306-8a39cdf9a849,28aa093c-947c-543a-8da2-b2cd4898b953,Supplemental,Physical Tool,Public-Facing
fdebb45a-cea7-57d8-9306-8a39cdf9a849,323e2b77-76c8-5a8f-9b29-ca1faab1b473,Supplemental,Physical Tool,Public-Facing
fdebb45a-cea7-57d8-9306-8a39cdf9a849,e227e031-f94f-552e-b81a-67dcd5fcbfcb,Supplemental,Physical Action,Public-Facing
fdebb45a-cea7-57d8-9306-8a39cdf9a849,2ce90601-da7b-599d-8df8-3ba7686249eb,Supplemental,Process/Method,Public-Facing
189a36a4-eb01-56d2-9238-5450a631fbad,3262a82c-d428-5572-a022-6dc609b2f847,Core,Physical Tool,Indoors (Office/Lab)
189a36a4-eb01-56d2-9238-5450a631fbad,105c5970-be45-5c76-8db5-43df0b27c2cc,Supplemental,Physical Tool,Indoors (Office/Lab)
189a36a4-eb01-56d2-9238-5450a631fbad,d526fdf1-23bf-5f86-a229-bf7284023ff7,Supplemental,Physical Tool,Public-Facing
189a36a4-eb01-56d2-9238-5450a631fbad,c6fabd38-01e4-5971-8577-bd28e4efdd47,Core,Physical Tool,Indoors (Office/Lab)
189a36a4-eb01-56d2-9238-5450a631fbad,397507e5-8d56-5aa8-bc6e-e94d9ed9b8b2,Core,Physical Tool,Public-Facing
189a36a4-eb01-56d2-9238-5450a631fbad,a40ab773-34d7-5c98-a15e-75ecfabe552a,Core,Process/Method,Public-Facing
189a36a4-eb01-56d2-9238-5450a631fbad,27296729-62d0-5ed4-84e0-d82880247971,Supplemental,Physical Tool,Public-Facing
189a36a4-eb01-56d2-9238-5450a631fbad,947735e5-2e5a-53bc-92f9-4cfa05252ed4,Supplemental,Physical Tool,Indoors (Office/Lab)
189a36a4-eb01-56d2-9238-5450a631fbad,d9b3464c-89b3-5e90-9883-936775f053b7,Supplemental,Physical Action,Public-Facing
189a36a4-eb01-56d2-9238-5450a631fbad,963a9ce6-f4e5-57c2-b6a8-138cb35ca4be,Core,Physical Tool,Public-Facing
189a36a4-eb01-56d2-9238-5450a631fbad,fe3f12b1-765c-5f4b-8e6d-db628f4168f7,Supplemental,Physical Tool,Public-Facing
189a36a4-eb01-56d2-9238-5450a631fbad,4254eb48-ef49-53a5-9e88-fee5f5c598bb,Core,Physical Tool,Public-Facing
189a36a4-eb01-56d2-9238-5450a631fbad,55e5c9ae-ccdb-5c03-8566-56ee22ae183f,Core,Process/Method,Public-Facing
189a36a4-eb01-56d2-9238-5450a631fbad,b8f55c2f-075a-57a8-95da-d638bf5d5c87,Supplemental,Physical Tool,Public-Facing
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,0adc2a7f-b49a-5dba-81f0-94f7a01234c7,Supplemental,Process/Method,Team-Oriented
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,071269e5-852e-52b3-9c6f-85da28ac4de4,Supplemental,Process/Method,Team-Oriented
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,f6f7c2a9-b00c-5864-bd0d-cd0e3bcf0fae,Core,Process/Method,Indoors (Office/Lab)
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,860c6a5b-a3f1-5346-aca8-912bb1515a0a,Supplemental,Process/Method,Team-Oriented
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,674fba10-8119-5208-b6dc-742d5373bf2f,Supplemental,Communication,Team-Oriented
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,b44da6cb-2fd3-5d8d-a3f6-998b7eecc6f3,Supplemental,Process/Method,Indoors (Office/Lab)
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,3baa5329-a293-5adb-a402-39b7bd2ed72e,Supplemental,Communication,Team-Oriented
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,586bbb3f-7a73-5778-98f3-7cc5566e422e,Core,Process/Method,Team-Oriented
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,9be69aaf-6b35-5fa5-b5d8-27da8014140e,Core,Process/Method,Indoors (Office/Lab)
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,8359dee5-77f4-5304-a03c-74799537744c,Core,Process/Method,Indoors (Office/Lab)
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,14879b2b-9ceb-5f95-9cee-ca214b8a0cb3,Supplemental,Process/Method,Indoors (Office/Lab)
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,0293d04d-059c-510e-9792-330b6f5687f2,Supplemental,Process/Method,Indoors (Office/Lab)
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,ac8ef378-40cb-538f-a5da-470d51acf85b,Supplemental,Communication,Team-Oriented
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,7704321c-4e79-5ff3-80d8-167eb0014880,Core,Process/Method,Indoors (Office/Lab)
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,f58dad08-c596-55a9-8603-c567176e4f2f,Core,Process/Method,Indoors (Office/Lab)
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,b41dbb81-29c6-5b00-9442-9ade32081c37,Supplemental,Process/Method,Indoors (Office/Lab)
66bc99ea-7eeb-5a2a-a99a-e04e3707528d,1030cd1a-22cd-5d4f-a358-d9f346cc0e0b,Supplemental,Process/Method,Indoors (Office/Lab)
c63a762e-c8d6-5345-b935-3aebc9a6d717,15139949-d4cf-50f2-aa68-25206df4d7b5,Core,Process/Method,Indoors (Office/Lab)
c63a762e-c8d6-5345-b935-3aebc9a6d717,afc15b7c-ffaa-599b-a29c-eada4132fe9c,Supplemental,Physical Tool,Indoors (Office/Lab)
c63a762e-c8d6-5345-b935-3aebc9a6d717,19b35b5d-0363-5c4c-8ece-0b557d0e528d,Supplemental,Process/Method,Indoors (Office/Lab)
c63a762e-c8d6-5345-b935-3aebc9a6d717,43df681c-5277-5f9a-8a37-735980818607,Core,Physical Tool,Indoors (Office/Lab)
c63a762e-c8d6-5345-b935-3aebc9a6d717,f27d74f6-370c-5b66-8faf-36480d1f5bc6,Core,Process/Method,Indoors (Office/Lab)
c63a762e-c8d6-5345-b935-3aebc9a6d717,4f7909dc-c6c8-5293-b626-64ec55a932d5,Core,Communication,Public-Facing
c63a762e-c8d6-5345-b935-3aebc9a6d717,2d7291c8-ad7c-571c-9545-195a43faf300,Supplemental,Physical Tool,Indoors (Office/Lab)
c63a762e-c8d6-5345-b935-3aebc9a6d717,9a3b64fc-907e-5940-bdad-6df1e42b8bf6,Core,Communication,Public-Facing
c63a762e-c8d6-5345-b935-3aebc9a6d717,7a29d69c-4897-5142-ba0e-6cefaf02b3ca,Core,Process/Method,Indoors (Office/Lab)
c63a762e-c8d6-5345-b935-3aebc9a6d717,e5e83ce1-4fc3-5328-b118-fc7a11ed9449,Supplemental,Software/Technology,Indoors (Office/Lab)
c63a762e-c8d6-5345-b935-3aebc9a6d717,a395a9f2-922d-59c4-885d-7d0ac5053c24,Core,Process/Method,Indoors (Office/Lab)
fb743fc0-c060-5475-979c-6581f3f146b7,651fe1e8-1b40-5620-860b-16fb8afa264f,Core,Process/Method,Indoors (Office/Lab)
fb743fc0-c060-5475-979c-6581f3f146b7,c188585b-da51-5783-bb0d-1878749dd729,Core,Physical Tool,Indoors (Office/Lab)
fb743fc0-c060-5475-979c-6581f3f146b7,b4d80ba2-918e-5efd-a6c4-67cc75bc4c87,Core,Physical Tool,Indoors (Office/Lab)
fb743fc0-c060-5475-979c-6581f3f146b7,f771106b-879b-509e-92d2-90283c870909,Core,Physical Tool,Indoors (Office/Lab)
fb743fc0-c060-5475-979c-6581f3f146b7,469627b4-612d-57d1-9b54-1c18a9d03dda,Core,Physical Action,Outdoors
fb743fc0-c060-5475-979c-6581f3f146b7,1fae6b2c-e175-5cdb-ba4a-01314ea212b0,Core,Physical Tool,Indoors (Office/Lab)
fb743fc0-c060-5475-979c-6581f3f146b7,81743c75-a448-5a47-b7f9-29992b373184,Supplemental,Physical Tool,Outdoors
fb743fc0-c060-5475-979c-6581f3f146b7,a124bb69-e8d4-5020-a654-49c0acb5995b,Core,Process/Method,Indoors (Office/Lab)
fb743fc0-c060-5475-979c-6581f3f146b7,1597bb82-8027-58b6-ae26-50a9396fe13c,Core,Process/Method,Outdoors
fb743fc0-c060-5475-979c-6581f3f146b7,092cc3f5-1bcb-50e4-97a4-c185c9bab550,Supplemental,Process/Method,Indoors (Office/Lab)
fb743fc0-c060-5475-979c-6581f3f146b7,94ea3611-6759-5044-aa1b-44c4b6fbaf86,Core,Process/Method,Indoors (Office/Lab)
fb743fc0-c060-5475-979c-6581f3f146b7,be3c56a8-8eba-5f25-a752-5e6621e2d035,Core,Physical Tool,Indoors (Office/Lab)
fb743fc0-c060-5475-979c-6581f3f146b7,a2f98f79-5504-5d72-b972-9f4df4842ef2,Core,Communication,Public-Facing
fb743fc0-c060-5475-979c-6581f3f146b7,8b12a83f-95c9-57c9-9ef7-d238a930bb34,Supplemental,Process/Method,Public-Facing
fb743fc0-c060-5475-979c-6581f3f146b7,6bdd02e7-d63b-5039-99f1-1abcf8a5cd0e,Core,Software/Technology,Indoors (Office/Lab)
fb743fc0-c060-5475-979c-6581f3f146b7,4de81b90-e5c1-5993-bfc9-2784e183afb8,Core,Process/Method,Indoors (Office/Lab)
fb743fc0-c060-5475-979c-6581f3f146b7,4d5512e2-f9db-5f72-ba5e-718c11c61343,Supplemental,Physical Tool,Indoors (Office/Lab)
fb743fc0-c060-5475-979c-6581f3f146b7,09906333-a756-5576-a851-02f06ff58473,Core,Physical Tool,Indoors (Office/Lab)
ebfe797a-440f-5dc1-b2e3-081af9d4074d,ccc22438-0acf-5e5b-ba66-8ab142765ee9,Supplemental,Communication,Team-Oriented
ebfe797a-440f-5dc1-b2e3-081af9d4074d,bfcea434-be71-5bb5-8089-19f9b7072dee,Supplemental,Communication,Team-Oriented
ebfe797a-440f-5dc1-b2e3-081af9d4074d,3e6e0f26-40cf-5e43-a9f2-953ce97e04fc,Supplemental,Software/Technology,Indoors (Office/Lab)
ebfe797a-440f-5dc1-b2e3-081af9d4074d,acdf79c6-cbe3-5276-94f4-7d98ce6f5f64,Supplemental,Communication,Team-Oriented
ebfe797a-440f-5dc1-b2e3-081af9d4074d,228ba323-8d57-59f7-9a46-6e1f7b91b732,Supplemental,Communication,Public-Facing
ebfe797a-440f-5dc1-b2e3-081af9d4074d,87e64e13-9021-54ea-87fe-a00608b4ef9c,Supplemental,Process/Method,Team-Oriented
ebfe797a-440f-5dc1-b2e3-081af9d4074d,4bad9f05-b79e-5aac-9087-1793cbd8e38c,Supplemental,Communication,Public-Facing
ebfe797a-440f-5dc1-b2e3-081af9d4074d,c67178ce-a89d-56b4-95de-c53b6d5b08d6,Supplemental,Communication,Public-Facing
ebfe797a-440f-5dc1-b2e3-081af9d4074d,c9796680-4d32-5342-85a9-900eb573850f,Supplemental,Communication,Team-Oriented
ebfe797a-440f-5dc1-b2e3-081af9d4074d,e63f4430-15e5-59d3-ba20-a14673ec91a5,Supplemental,Communication,Indoors (Office/Lab)
ebfe797a-440f-5dc1-b2e3-081af9d4074d,188e5c8a-489b-5486-a958-a363258f1f29,Supplemental,Software/Technology,Indoors (Office/Lab)
ebfe797a-440f-5dc1-b2e3-081af9d4074d,0c14b31d-4b6d-5ad3-9e52-f6ccd59db85d,Supplemental,Process/Method,Indoors (Office/Lab)
ebfe797a-440f-5dc1-b2e3-081af9d4074d,3f4bced8-8179-52ca-b9cc-730fb75b8ada,Supplemental,Communication,Independent
ebfe797a-440f-5dc1-b2e3-081af9d4074d,5b1b749c-e960-5888-983f-497eaa296021,Supplemental,Communication,Team-Oriented
ebfe797a-440f-5dc1-b2e3-081af9d4074d,f7ddc1c9-72ce-5bad-9fd0-7b7c414db0f9,Supplemental,Communication,Team-Oriented
ebfe797a-440f-5dc1-b2e3-081af9d4074d,fc6e87cd-d158-5a41-9ca9-6efcc59bbd1a,Supplemental,Process/Method,Team-Oriented
ebfe797a-440f-5dc1-b2e3-081af9d4074d,28b4c33d-3404-59fb-b31c-c7e28ee1b967,Supplemental,Communication,Indoors (Office/Lab)
ebfe797a-440f-5dc1-b2e3-081af9d4074d,9f94a78e-aac7-5da8-ba55-9108806bec1f,Supplemental,Process/Method,Team-Oriented
ebfe797a-440f-5dc1-b2e3-081af9d4074d,2850432b-e815-5628-9324-64f66e8acbf3,Supplemental,Communication,Public-Facing
ebfe797a-440f-5dc1-b2e3-081af9d4074d,292fd48a-ae4e-5627-a149-268cdaa54afb,Supplemental,Communication,Team-Oriented
ebfe797a-440f-5dc1-b2e3-081af9d4074d,c25f238e-fde5-5d29-bc1b-012cdf68c912,Supplemental,Communication,Team-Oriented
ebfe797a-440f-5dc1-b2e3-081af9d4074d,e8ea677a-3ef1-5acf-93e4-b0168fcb6dca,Supplemental,Process/Method,Team-Oriented
3c29d3b0-5c8e-54d8-abfb-f81ab71d445e,7f570b6e-2a88-535b-a94a-8e3c4a570e83,Supplemental,Process/Method,Indoors (Office/Lab)
3c29d3b0-5c8e-54d8-abfb-f81ab71d445e,6b0e4d87-2e4c-5184-afe3-7b4d6e3d2972,Supplemental,Communication,Public-Facing
3c29d3b0-5c8e-54d8-abfb-f81ab71d445e,e0d94945-cb4b-5e53-9b64-3ae702a312aa,Supplemental,Process/Method,Team-Oriented
3c29d3b0-5c8e-54d8-abfb-f81ab71d445e,b756b6f9-64b2-5453-a289-8c4ee85c353d,Supplemental,Process/Method,Indoors (Office/Lab)
3c29d3b0-5c8e-54d8-abfb-f81ab71d445e,ad556e71-4bcc-521c-ab4d-d6a0e86d6f74,Supplemental,Process/Method,Indoors (Office/Lab)
3c29d3b0-5c8e-54d8-abfb-f81ab71d445e,f6df6595-9747-5dcf-88ff-614e383939a9,Supplemental,Process/Method,Indoors (Office/Lab)
3c29d3b0-5c8e-54d8-abfb-f81ab71d445e,05d2c1ae-92f6-55a6-a8cb-29b3e994a8a0,Supplemental,Process/Method,Public-Facing
3c29d3b0-5c8e-54d8-abfb-f81ab71d445e,24a99f6e-0de1-5439-b1ee-6575b12e46d5,Supplemental,Communication,Public-Facing
3c29d3b0-5c8e-54d8-abfb-f81ab71d445e,14408118-0297-5137-b270-7e38c2a0dd8c,Supplemental,Communication,Team-Oriented
3c29d3b0-5c8e-54d8-abfb-f81ab71d445e,2d956147-ba5e-5dcd-963b-514cc2a714bf,Supplemental,Process/Method,Indoors (Office/Lab)
3c29d3b0-5c8e-54d8-abfb-f81ab71d445e,b603df44-b6da-54c5-87cc-d3d15a72de79,Supplemental,Process/Method,Indoors (Office/Lab)
3c29d3b0-5c8e-54d8-abfb-f81ab71d445e,99bdd459-90bd-5370-a462-1e49a3b029b5,Supplemental,Communication,Team-Oriented
3c29d3b0-5c8e-54d8-abfb-f81ab71d445e,b4fb7453-a15e-5a8f-9655-ce09d6811484,Supplemental,Communication,Public-Facing
3c29d3b0-5c8e-54d8-abfb-f81ab71d445e,cf470e31-860a-598e-9cc4-d57b437f76a5,Supplemental,Process/Method,Indoors (Office/Lab)
e2e8daa5-27ae-5032-a143-1566de65d958,8cbfcb0d-9fe2-5502-ae61-98f8b3b176ff,Supplemental,Communication,Public-Facing
e2e8daa5-27ae-5032-a143-1566de65d958,637e41e3-2276-5420-9c8f-f767af7659a2,Supplemental,Process/Method,Team-Oriented
e2e8daa5-27ae-5032-a143-1566de65d958,8ab6fa8b-3e44-5740-b741-27eb6fc6ec43,Supplemental,Process/Method,Team-Oriented
e2e8daa5-27ae-5032-a143-1566de65d958,52fbbb02-d37d-56a1-b755-91d630ccb5d5,Supplemental,Communication,Public-Facing
e2e8daa5-27ae-5032-a143-1566de65d958,2a2450b6-098a-5a4a-b049-d409a601452d,Supplemental,Communication,Indoors (Office/Lab)
e2e8daa5-27ae-5032-a143-1566de65d958,08bb180b-ab47-51b3-9d48-8ec05ff64090,Supplemental,Process/Method,Indoors (Office/Lab)
e2e8daa5-27ae-5032-a143-1566de65d958,385faf5c-65be-5164-9491-f5b8160d9bdd,Supplemental,Process/Method,Indoors (Office/Lab)
e2e8daa5-27ae-5032-a143-1566de65d958,ff18103b-81b7-507e-bfc4-85fca3ac37cf,Supplemental,Communication,Public-Facing
e2e8daa5-27ae-5032-a143-1566de65d958,f91233c6-1ddb-51e1-85b1-c1080171d610,Supplemental,Software/Technology,Indoors (Office/Lab)
e2e8daa5-27ae-5032-a143-1566de65d958,a397c79c-aad3-5c97-b02d-c5f834e5a5ff,Supplemental,Process/Method,Indoors (Office/Lab)
e2e8daa5-27ae-5032-a143-1566de65d958,a2f60eb5-c2bc-501d-b8e9-0a5eb8930acf,Supplemental,Process/Method,Indoors (Office/Lab)
e2e8daa5-27ae-5032-a143-1566de65d958,70d00a04-fde6-5d41-ba8e-7fc87aa2ce9b,Supplemental,Process/Method,Indoors (Office/Lab)
e2e8daa5-27ae-5032-a143-1566de65d958,b56f2c69-999c-5385-94d6-5fe3f39e380f,Supplemental,Process/Method,Indoors (Office/Lab)
e2e8daa5-27ae-5032-a143-1566de65d958,704a1f97-5325-5110-9576-a10105f6525f,Supplemental,Process/Method,Indoors (Office/Lab)
e2e8daa5-27ae-5032-a143-1566de65d958,e9acf72d-e720-5007-aa41-a53ec0294d02,Supplemental,Communication,Indoors (Office/Lab)
fbb9b425-c71c-5852-a3b9-e9ce608071b3,5d1a81f3-348d-570e-b186-054d8a681994,Supplemental,Communication,Public-Facing
fbb9b425-c71c-5852-a3b9-e9ce608071b3,696bd73e-56f1-5c47-aaa8-558ad1602445,Supplemental,Communication,Public-Facing
fbb9b425-c71c-5852-a3b9-e9ce608071b3,8436d4b0-9b0c-5982-a91c-379925c9fe35,Supplemental,Software/Technology,Indoors (Office/Lab)
fbb9b425-c71c-5852-a3b9-e9ce608071b3,c357b258-f70f-511e-8403-113e82c35af0,Supplemental,Software/Technology,Indoors (Office/Lab)
fbb9b425-c71c-5852-a3b9-e9ce608071b3,46eddc1a-af25-5453-b1e1-a989cd646edb,Supplemental,Physical Tool,Indoors (Office/Lab)
fbb9b425-c71c-5852-a3b9-e9ce608071b3,5cd5c071-caf0-5f7f-8e9b-51ebb76aad65,Supplemental,Process/Method,Indoors (Office/Lab)
fbb9b425-c71c-5852-a3b9-e9ce608071b3,2994a6e8-0801-5630-98ed-f324c0e1ae4d,Supplemental,Communication,Team-Oriented
fbb9b425-c71c-5852-a3b9-e9ce608071b3,67961927-4c3d-5350-b428-5fc64339b438,Supplemental,Communication,Public-Facing
fbb9b425-c71c-5852-a3b9-e9ce608071b3,3a268eb7-75fc-5136-92ad-e82d67919618,Supplemental,Communication,Team-Oriented
