id,name,source_ref,description,type_dims,level_dims,basis_dims,environment_dims,mode_dims,physicality_dims,cognitive_dims
60f3462a-0811-5f38-90ac-71c368d00efa,"Maintain or repair specialized equipment or machinery located in cafeterias, laundries, hospitals, stores, offices, or factories.",TASK_20673,,Core,,,Indoors (Office/Lab),Physical Tool,,
54bae16f-5baf-5169-bdd4-2619e5cfe9e2,"Dismantle machines, equipment, or devices to access and remove defective parts, using hoists, cranes, hand tools, or power tools.",TASK_20670,,Core,,,Outdoors,Physical Tool,,
12f5d8ef-b21e-5d6f-b987-720c83b5fc21,"Plan and lay out repair work, using diagrams, drawings, blueprints, maintenance manuals, or schematic diagrams.",TASK_3028,,Core,,,Outdoors,Physical Tool,,
8c40f0a4-ee94-5a09-8c34-cd760ef818af,Install equipment to improve the energy or operational efficiency of residential or commercial buildings.,TASK_19898,,Core,,,Outdoors,Physical Tool,,
3a341a9e-893d-529c-b4fc-bd42572ac840,"Set up and operate machine tools to repair or fabricate machine parts, jigs, fixtures, or tools.",TASK_3035,,Core,,,Outdoors,Physical Tool,,
5703bb47-8bb2-52f3-b981-66a9792a63ec,Perform general cleaning of buildings or properties.,TASK_20675,,Core,,,Outdoors,Physical Tool,,
354f62dd-b587-5c72-bd3f-a0b4ebdd68d6,Train or manage maintenance personnel or subcontractors.,TASK_20676,,Core,,,Outdoors,Physical Tool,,
d3e6c8d5-5622-5eb5-9fbe-e6d83d333b07,"Fabricate or repair counters, benches, partitions, or other wooden structures, such as sheds or outbuildings.",TASK_3037,,Core,,,Outdoors,Physical Tool,,
b6c377ae-2f24-58d0-97f0-7706cc6d13f5,"Paint or repair roofs, windows, doors, floors, woodwork, plaster, drywall, or other parts of building structures.",TASK_3031,,Core,,,Outdoors,Physical Tool,,
c42aea70-4692-55a5-a5ef-68334675e189,"Perform routine maintenance on boilers, such as replacing burners or hoses, installing replacement parts, or reinforcing structural weaknesses to ensure optimal boiler efficiency.",TASK_19899,,Core,,,Outdoors,Physical Tool,,
723cc9c9-1597-5ed0-b001-269e73778876,"Provide groundskeeping services, such as landscaping or snow removal.",TASK_20677,,Supplemental,,,Outdoors,Physical Tool,,
21c30384-7c84-54a3-8b62-1d0ade7da5e2,Operate cutting torches or welding equipment to cut or join metal parts.,TASK_3032,,Core,,,Outdoors,Physical Tool,,
b946a8c8-36bc-59d5-9a63-f0d3923d5d1c,"Inspect used parts to determine changes in dimensional requirements, using rules, calipers, micrometers, or other measuring instruments.",TASK_3034,,Core,,,Outdoors,Physical Tool,,
ffefd4e6-949d-5306-8f65-4fa1c5af8599,"Assemble boilers at installation sites, using tools such as levels, plumb bobs, hammers, torches, or other hand tools.",TASK_19897,,Core,,,Outdoors,Physical Tool,,
d56ae2ab-b28d-5f0f-8e98-52e934fcaedb,"Position, attach, or blow insulating materials to prevent energy losses from buildings, pipes, or other structures or objects.",TASK_19900,,Core,,,Outdoors,Physical Tool,,
b85f187f-3ac5-5882-b5fa-1093ab017e93,"Troubleshoot or repair mechanical, hydraulic, or electrical malfunctions related to variable pitch systems, variable speed control systems, converter systems, or related components.",TASK_17806,,Core,,,Outdoors,Physical Tool,,
8dfd0423-7931-5f18-ba0f-3f4afbe8074f,"Perform routine maintenance on wind turbine equipment, underground transmission systems, wind fields substations, or fiber optic sensing and control systems.",TASK_17809,,Core,,,Outdoors,Physical Tool,,
30ec5230-f8b8-5702-8bfd-05dc9d209e55,Diagnose problems involving wind turbine generators or control systems.,TASK_17808,,Core,,,Outdoors,Physical Tool,,
0ba1d06d-aefd-515e-9f38-a345035bf877,"Test electrical components of wind systems with devices, such as voltage testers, multimeters, oscilloscopes, infrared testers, or fiber optic equipment.",TASK_17811,,Core,,,Outdoors,Physical Tool,,
8e2bc310-36df-5216-8acd-14c6e2c890c4,Start or restart wind turbine generator systems to ensure proper operations.,TASK_17810,,Core,,,Outdoors,Physical Tool,,
ec139362-ea50-5fc7-9151-414d6d71c963,"Climb wind turbine towers to inspect, maintain, or repair equipment.",TASK_17807,,Core,,,Outdoors,Physical Tool,,
ac7241a2-e461-50b9-b715-93f9c9511248,"Maintain tool and spare parts inventories required for repair, installation, or replacement services.",TASK_17815,,Core,,,Outdoors,Physical Tool,,
1ae344ad-0e57-565c-9a36-2b3ce2801476,"Test structures, controls, or mechanical, hydraulic, or electrical systems, according to test plans or in coordination with engineers.",TASK_17812,,Core,,,Outdoors,Physical Tool,,
1c4a286b-4aa6-5507-860a-63b13291d7bc,"Train end-users, distributors, installers, or other technicians in wind commissioning, testing, or other technical procedures.",TASK_17817,,Core,,,Outdoors,Software/Technology,,
9c49b1eb-134a-519d-8303-d8fc03b5f8b5,Collect turbine data for testing or research and analysis.,TASK_17814,,Core,,,Outdoors,Software/Technology,,
86b4b05f-0236-585a-8d42-867e56f0ec72,Inspect or repair fiberglass turbine blades.,TASK_17805,,Core,,,Outdoors,Physical Tool,,
9708ef65-9756-5fe2-a132-769907b5cb74,Assist in assembly of individual wind generators or construction of wind farms.,TASK_17813,,Core,,,Outdoors,Physical Tool,,
3314fe5b-38ed-594c-8570-72160a64cd6b,"Fill machines with products, ingredients, money, and other supplies.",TASK_13835,,Core,,,Public-Facing,Physical Tool,,
5d1500f8-1aa0-53ab-8a3c-d486e9ca1651,Inspect machines and meters to determine causes of malfunctions and fix minor problems such as jammed bills or stuck products.,TASK_13839,,Core,,,Public-Facing,Physical Tool,,
67fcfeea-c1fb-5316-b667-b4fc806806ac,Test machines to determine proper functioning.,TASK_13840,,Core,,,Public-Facing,Physical Tool,,
5855bc01-e042-507e-bf2a-038808019693,"Replace malfunctioning parts, such as worn magnetic heads on automatic teller machine (ATM) card readers.",TASK_13846,,Core,,,Public-Facing,Physical Tool,,
56bb1d01-8339-5a73-9fd6-be84fda20794,Maintain records of machine maintenance and repair.,TASK_13845,,Core,,,Indoors (Office/Lab),Physical Tool,,
e1b589db-6d83-5730-9b41-7d518deb74c7,Clean and oil machine parts.,TASK_13842,,Core,,,Indoors (Office/Lab),Physical Tool,,
b7948e48-08ad-5990-b2d2-71c2952b91f8,Order parts needed for machine repairs.,TASK_13848,,Core,,,Public-Facing,Physical Tool,,
e704bfe6-297c-5519-a973-a5eb80686bd7,"Adjust and repair coin, vending, or amusement machines and meters and replace defective mechanical and electrical parts, using hand tools, soldering irons, and diagrams.",TASK_13847,,Core,,,Public-Facing,Physical Tool,,
31ecc23d-8139-544e-8e55-c3bd447470ae,"Record transaction information on forms or logs, and notify designated personnel of discrepancies.",TASK_13843,,Core,,,Public-Facing,Physical Tool,,
ba2d57b7-779f-59c1-a84f-16547f902189,Keep records of merchandise distributed and money collected.,TASK_13836,,Core,,,Public-Facing,Physical Tool,,
2e4c24fd-c184-55e0-b1bf-36111d04339f,"Collect coins and bills from machines, prepare invoices, and settle accounts with concessionaires.",TASK_13837,,Core,,,Public-Facing,Physical Tool,,
451b4d83-f850-51f2-a807-decf25412a54,Make service calls to maintain and repair machines.,TASK_13838,,Core,,,Public-Facing,Physical Tool,,
6cd581f8-00ce-5370-a771-955f0c962c3b,Adjust machine pressure gauges and thermostats.,TASK_13844,,Core,,,Outdoors,Physical Tool,,
f27252d2-d804-59be-ab96-a06d1504b050,"Disassemble and assemble machines, according to specifications and using hand and power tools.",TASK_13849,,Core,,,Public-Facing,Physical Tool,,
146e05e4-4de0-5bc9-8927-c73db4852dc4,Contact other repair personnel or make arrangements for the removal of machines in cases where major repairs are required.,TASK_13841,,Supplemental,,,Team-Oriented,Physical Tool,,
0d924a1a-eb95-51ba-866d-908fd4553657,Transport machines to installation sites.,TASK_13852,,Core,,,Outdoors,Physical Tool,,
86514f50-9ad2-52b6-9459-311d64323f45,Refer to manuals and wiring diagrams to gather information needed to repair machines.,TASK_13851,,Core,,,Indoors (Office/Lab),Physical Tool,,
0eb8382a-97b5-5bcb-867c-c7d24eb15680,"Install machines, making the necessary water and electrical connections in compliance with codes.",TASK_13850,,Core,,,Outdoors,Physical Tool,,
f1338436-df17-54be-b025-19ddeef67a60,"Take appropriate safety precautions, such as monitoring dive lengths and depths and registering with authorities before diving expeditions begin.",TASK_13855,,Core,,,Outdoors,Physical Tool,,
d0d4ba9c-3ee9-58d2-9ce1-f84eb38c3dfe,"Check and maintain diving equipment, such as helmets, masks, air tanks, harnesses, or gauges.",TASK_13856,,Core,,,Outdoors,Physical Tool,,
c1d7540a-a712-5406-9507-02e2f03875b8,"Communicate with workers on the surface while underwater, using signal lines or telephones.",TASK_13854,,Core,,,Outdoors,Communication,,
e7b8ad60-cce5-5f26-bb3c-8c4e96217af9,"Descend into water with the aid of diver helpers, using scuba gear or diving suits.",TASK_13857,,Supplemental,,,Outdoors,Physical Tool,,
3558fe47-da07-50a0-80dc-42752188cc96,Obtain information about diving tasks and environmental conditions.,TASK_13858,,Core,,,Outdoors,Physical Action,,
01f64e4d-9c10-5d98-bcd8-2d8e2159dbd1,"Supervise or train other divers, including hobby divers.",TASK_13871,,Core,,,Outdoors,Physical Tool,,
dcede2c4-bd4c-531f-8759-be814ef8b152,Inspect the condition of underwater steel or wood structures.,TASK_20809,,Core,,,Outdoors,Physical Tool,,
e51aec50-4853-5e8b-925b-4c239c825507,"Inspect and test docks, ships, buoyage systems, plant intakes or outflows, or underwater pipelines, cables, or sewers, using closed circuit television, still photography, and testing equipment.",TASK_13859,,Core,,,Outdoors,Physical Tool,,
6e021345-e464-5173-95b0-fc21229f2671,"Repair ships, bridge foundations, or other structures below the water line, using caulk, bolts, and hand tools.",TASK_13860,,Core,,,Outdoors,Physical Tool,,
7606199f-7653-595b-890d-8b504673e8be,"Recover objects by placing rigging around sunken objects, hooking rigging to crane lines, and operating winches, derricks, or cranes to raise objects.",TASK_13862,,Core,,,Outdoors,Physical Tool,,
7eb54415-da62-5be7-b0bc-1e667985735d,"Operate underwater video, sonar, recording, or related equipment to investigate underwater structures or marine life.",TASK_13866,,Core,,,Outdoors,Physical Tool,,
c5595297-67f2-52d8-8213-cd287b3390f3,Take test samples or photographs to assess the condition of vessels or structures.,TASK_13864,,Core,,,Outdoors,Physical Tool,,
a720e69b-8328-56a3-a27e-97fa2e06f614,"Cut and weld steel, using underwater welding equipment, jigs, and supports.",TASK_13861,,Core,,,Outdoors,Physical Tool,,
a2800b70-f057-53fd-a9da-2c9bf9417a5a,"Install, inspect, clean, or repair piping or valves.",TASK_13865,,Core,,,Outdoors,Physical Tool,,
634f2dfa-1962-5c6d-925f-5f7d960d911d,"Carry out non-destructive testing, such as tests for cracks on the legs of oil rigs at sea.",TASK_13872,,Core,,,Outdoors,Physical Tool,,
036540e4-6128-596f-ab5c-1d8f82c5ad83,Install pilings or footings for piers or bridges.,TASK_13863,,Core,,,Outdoors,Physical Tool,,
35485c77-44cd-5d44-bca9-deae7fd292ba,"Salvage wrecked ships or their cargo, using pneumatic power velocity and hydraulic tools and explosive charges, when necessary.",TASK_13868,,Core,,,Outdoors,Physical Tool,,
419b8a1f-82d2-5f6d-b709-ddc01cec2b33,"Remove obstructions from strainers or marine railway or launching ways, using pneumatic or power hand tools.",TASK_13867,,Core,,,Outdoors,Physical Tool,,
e153db2a-816c-5f43-8dc1-a533f4050245,"Set or guide placement of pilings or sandbags to provide support for structures, such as docks, bridges, cofferdams, or platforms.",TASK_13869,,Supplemental,,,Outdoors,Physical Tool,,
bed79a8d-1640-531c-a2d1-1a30cf9c0eaa,"Perform activities related to underwater search and rescue, salvage, recovery, or cleanup operations.",TASK_13870,,Core,,,Outdoors,Physical Tool,,
b6d068c6-dccc-521c-8161-8b3b40de1de8,"Perform offshore oil or gas exploration or extraction duties, such as conducting underwater surveys or repairing and maintaining drilling rigs or platforms.",TASK_13875,,Core,,,Outdoors,Physical Tool,,
72e87a17-7a87-59a1-8e7c-9cdb43a667e3,Drill holes in rock and rig explosives for underwater demolitions.,TASK_13873,,Core,,,Outdoors,Physical Tool,,
78abea78-4360-5c9d-97bd-383701acc857,Remove rubbish or pollution from the sea.,TASK_13874,,Core,,,Outdoors,Physical Tool,,
98d038f6-5126-5645-b5af-4b6c0bbb3e68,"Cut new or duplicate keys, using impressions or code key machines.",TASK_18789,,Core,,,Indoors (Office/Lab),Physical Tool,,
0b59077e-7dfc-5218-a124-b72b5c7c2c4a,Insert new or repaired tumblers into locks to change combinations.,TASK_7126,,Core,,,Public-Facing,Physical Tool,,
01fb05c6-939c-5c9f-9616-e1b80612a7cc,Move picklocks in cylinders to open door locks without keys.,TASK_7127,,Core,,,Indoors (Office/Lab),Physical Tool,,
69800741-565a-5c1c-a349-fe74ff54d36b,"Cut new or duplicate keys, using key cutting machines.",TASK_7124,,Core,,,Indoors (Office/Lab),Physical Tool,,
3bca7338-2fe5-5c34-b0a1-f72cb8e0a020,Open safe locks by drilling.,TASK_7131,,Core,,,Outdoors,Physical Tool,,
80a7558e-4803-54f0-af19-cf71eeb7484a,Set up and maintain master key systems.,TASK_18790,,Core,,,Indoors (Office/Lab),Physical Tool,,
8f1b7d35-e7c9-59cc-9dba-717d41cecc5f,"Install door hardware, such as locks and closers.",TASK_18791,,Core,,,Outdoors,Physical Tool,,
0972792d-d84a-5373-ad50-65da836d3aea,Keep records of company locks and keys.,TASK_7125,,Core,,,Indoors (Office/Lab),Physical Tool,,
16bc58a8-46e8-5fcf-b94e-94b0ccf1b5a6,"Disassemble mechanical or electrical locking devices, and repair or replace worn tumblers, springs, and other parts, using hand tools.",TASK_7128,,Core,,,Outdoors,Physical Tool,,
bc2d6b65-5945-505c-81f9-307fedc7e6e2,"Repair and adjust safes, vault doors, and vault components, using hand tools, lathes, drill presses, and welding and acetylene cutting apparatus.",TASK_7129,,Core,,,Indoors (Office/Lab),Physical Tool,,
3c13c509-58ab-5c67-b138-4e63701b34ef,Install alarm and electronic access systems.,TASK_18792,,Core,,,Outdoors,Physical Tool,,
35967968-05c7-5a8b-8dc9-38bc52f89923,"Install safes, vault doors, and deposit boxes according to blueprints, using equipment such as power drills, taps, dies, truck cranes, and dollies.",TASK_7130,,Core,,,Outdoors,Physical Tool,,
061a3d65-e72f-551d-8e1c-aaf7a193d008,Unlock cars and other vehicles.,TASK_18793,,Core,,,Outdoors,Physical Tool,,
3f6b2227-103a-58f3-b573-e2d82e76538a,"Remove interior and exterior finishes on safes and vaults, and spray on new finishes.",TASK_7132,,Core,,,Indoors (Office/Lab),Physical Tool,,
4f12a9f6-3178-5792-a8c0-7e47176d0679,Move and set up mobile homes or prefabricated buildings on owners' lots or at mobile home parks.,TASK_13879,,Core,,,Outdoors,Physical Tool,,
49ee1254-53c4-5969-8644-fb85a4de5dfa,"Inspect, examine, and test the operation of parts or systems to evaluate operating condition and to determine if repairs are needed.",TASK_13880,,Core,,,Outdoors,Physical Tool,,
0757620f-51a2-5d86-a58c-8c0ceb76804e,"Connect water hoses to inlet pipes of plumbing systems, and test operation of plumbing fixtures.",TASK_13881,,Core,,,Outdoors,Physical Tool,,
80c7278f-3511-52d2-94ac-dbebd82c23b0,"Remove damaged exterior panels, repair and replace structural frame members, and seal leaks, using hand tools.",TASK_13882,,Core,,,Outdoors,Physical Tool,,
f30f7c25-9d8e-52f3-900d-71ef4ddece4a,"List parts needed, estimate costs, and plan work procedures, using parts lists, technical manuals, and diagrams.",TASK_13883,,Core,,,Outdoors,Physical Tool,,
8db98bab-c3d5-5663-9311-aa37fb67693b,Confer with customers or read work orders to determine the nature and extent of damage to units.,TASK_13884,,Core,,,Outdoors,Physical Tool,,
b93968fc-7967-5a2a-8976-4a0dd5178bea,"Install, repair, and replace units, fixtures, appliances, and other items and systems in mobile and modular homes, prefabricated buildings, or travel trailers, using hand tools or power tools.",TASK_13885,,Core,,,Outdoors,Physical Tool,,
8de11724-66d6-5fac-8292-afb0b51f937d,"Repair leaks in plumbing or gas lines, using caulking compounds and plastic or copper pipe.",TASK_13887,,Core,,,Outdoors,Physical Tool,,
ab52d28b-5ee0-5ca7-a45b-b5f75e863eae,"Locate and repair frayed wiring, broken connections, or incorrect wiring, using ohmmeters, soldering irons, tape, and hand tools.",TASK_13888,,Core,,,Outdoors,Physical Tool,,
591cd2e3-f664-53b5-a7e1-14ccf6ee0c7c,"Open and close doors, windows, and drawers to test their operation, trimming edges to fit, using jackplanes or drawknives.",TASK_13889,,Core,,,Outdoors,Physical Tool,,
